Study_Id, Kinect_Config, Scenario_Id, Tracker_Time, Person_Id, Skeleton_Id, Skeleton_Time, Skeleton_Init_Angle, Skeleton_Init_Dist, Kinect_Id, Kinect_Tilt_Angle, Kinect_Height, AnkleLeft_X, AnkleLeft_Y, AnkleLeft_Z, AnkleRight_X, AnkleRight_Y, AnkleRight_Z, ElbowLeft_X, ElbowLeft_Y, ElbowLeft_Z, ElbowRight_X, ElbowRight_Y, ElbowRight_Z, FootLeft_X, FootLeft_Y, FootLeft_Z, FootRight_X, FootRight_Y, FootRight_Z, HandLeft_X, HandLeft_Y, HandLeft_Z, HandRight_X, HandRight_Y, HandRight_Z, HandTipLeft_X, HandTipLeft_Y, HandTipLeft_Z, HandTipRight_X, HandTipRight_Y, HandTipRight_Z, Head_X, Head_Y, Head_Z, HipLeft_X, HipLeft_Y, HipLeft_Z, HipRight_X, HipRight_Y, HipRight_Z, KneeLeft_X, KneeLeft_Y, KneeLeft_Z, KneeRight_X, KneeRight_Y, KneeRight_Z, Neck_X, Neck_Y, Neck_Z, ShoulderLeft_X, ShoulderLeft_Y, ShoulderLeft_Z, ShoulderRight_X, ShoulderRight_Y, ShoulderRight_Z, SpineBase_X, SpineBase_Y, SpineBase_Z, SpineMid_X, SpineMid_Y, SpineMid_Z, SpineShoulder_X, SpineShoulder_Y, SpineShoulder_Z, ThumbLeft_X, ThumbLeft_Y, ThumbLeft_Z, ThumbRight_X, ThumbRight_Y, ThumbRight_Z, WristLeft_X, WristLeft_Y, WristLeft_Z, WristRight_X, WristRight_Y, WristRight_Z
24, 1, 4, 63562373396352, 0, 0, 82621114848, -0.753616328552444, 2.14352, 138.251.207.136, 0, 100, 0.6224671, -0.9108286, 2.213941, 0.7154712, -0.9046909, 2.107448, 0.4648884, 0.1898994, 2.364503, 0.8412312, 0.2277319, 2.001341, 0.5326462, -0.9576637, 2.166644, 0.6726888, -0.9465309, 2.014624, 0.3583448, -0.08677702, 2.229875, 0.741348, -0.1162327, 1.904871, 0.3353599, -0.163217, 2.202728, 0.7299151, -0.2057493, 1.884022, 0.5952198, 0.7616097, 2.161566, 0.5477523, -0.09231044, 2.180038, 0.6497701, -0.08425314, 2.110502, 0.597758, -0.5696107, 2.212262, 0.691332, -0.5619318, 2.108447, 0.6534957, 0.6096132, 2.162879, 0.5177009, 0.4524135, 2.250047, 0.742698, 0.4545245, 2.056503, 0.6102403, -0.08981817, 2.18611, 0.6341594, 0.2677029, 2.181912, 0.6493983, 0.5261976, 2.170035, 0.3145115, -0.09638822, 2.253125, 0.7142802, -0.1506087, 1.964068, 0.3785589, -0.02094717, 2.258933, 0.7724623, -0.03665415, 1.895267
24, 1, 4, 63562373396352, 0, 1, 2318127027037, -0.029205498945487, 2.605633, 138.251.213.82, 0, 100, 0.5885601, -0.8944209, 2.233743, 0.6768864, -0.8992772, 2.133555, 0.4804572, 0.253061, 2.353868, 0.8509438, 0.2127929, 2.009006, 0.5004777, -0.9481267, 2.172714, 0.6241189, -0.9498145, 2.042711, 0.3610562, -0.08320817, 2.220994, 0.7565044, -0.1131745, 1.897569, 0.3362434, -0.165041, 2.18672, 0.7380553, -0.2006902, 1.893861, 0.6508541, 0.7508199, 2.125574, 0.5537072, -0.07602745, 2.200122, 0.6638055, -0.08273155, 2.084694, 0.5652003, -0.5526797, 2.213507, 0.6807914, -0.5376796, 2.105979, 0.6596155, 0.5976768, 2.178632, 0.5347241, 0.4730907, 2.291664, 0.7754387, 0.4413823, 2.039717, 0.6422282, -0.08076981, 2.167576, 0.6571659, 0.2640238, 2.177349, 0.6610463, 0.5158145, 2.179794, 0.392328, -0.07888855, 2.175729, 0.7880245, -0.1574368, 1.869719, 0.3868322, -0.008396558, 2.254986, 0.7849677, -0.03836375, 1.909989
24, 1, 4, 63562373396352, 1, 0, 82621114848, -0.852989682802327, 2.673599, 138.251.207.136, 0, 100, -0.01387654, -0.9025501, 2.784534, 0.184093, -0.8794255, 2.589602, -0.1549972, 0.006175056, 2.877918, 0.2002479, 0.05286893, 2.569503, -0.06805145, -0.9669373, 2.711055, 0.1484178, -0.9466494, 2.489352, -0.1926192, -0.2815115, 2.826539, 0.1474734, -0.1955672, 2.447414, -0.1775648, -0.3552774, 2.801055, 0.1305362, -0.2577921, 2.434495, -0.01068396, 0.5696708, 2.69455, -0.07844575, -0.2124704, 2.720052, 0.04586854, -0.2037434, 2.624153, -0.08121802, -0.5468682, 2.737699, 0.138642, -0.5160038, 2.577238, 0.01750036, 0.4224264, 2.684089, -0.1242304, 0.3135907, 2.853346, 0.1384142, 0.2921781, 2.595518, -0.01640198, -0.2109525, 2.709569, 0.0008446034, 0.1099336, 2.703892, 0.01326985, 0.3454573, 2.691471, -0.1559108, -0.308184, 2.764286, 0.1142056, -0.2017769, 2.410056, -0.1744337, -0.2235542, 2.829093, 0.1635105, -0.1582694, 2.463824
24, 1, 4, 63562373396352, 1, 1, 2318127027037, 0.00405500115374774, 2.55239, 138.251.213.82, 0, 100, -0.04717335, -0.9080713, 2.799594, 0.1503703, -0.8969508, 2.608579, -0.1176744, 0.04524839, 2.874531, 0.1929677, 0.03256224, 2.569455, -0.1174777, -0.9650875, 2.740673, 0.09727509, -0.9649476, 2.527106, -0.1904219, -0.2213867, 2.832962, 0.119138, -0.2131485, 2.46874, -0.196548, -0.3008, 2.820071, 0.09700643, -0.2761555, 2.439264, 0.03397773, 0.5657166, 2.684631, -0.04059406, -0.1971255, 2.716247, 0.06929765, -0.1979933, 2.612266, -0.09969811, -0.543756, 2.752345, 0.1084814, -0.5514538, 2.588606, 0.02372508, 0.4128474, 2.702986, -0.08803175, 0.2912852, 2.806452, 0.1423413, 0.2785988, 2.586638, 0.04010808, -0.2002382, 2.691385, 0.03648597, 0.1107318, 2.702296, 0.02844691, 0.3385415, 2.704554, -0.1939526, -0.2131714, 2.785372, 0.1102526, -0.2060559, 2.419275, -0.1734278, -0.1707108, 2.855864, 0.1455601, -0.1684047, 2.477169
24, 1, 4, 63562373396392, 0, 0, 82621455579, -0.753616328552444, 2.14352, 138.251.207.136, 0, 100, 0.6231055, -0.9099855, 2.21346, 0.7155234, -0.9045545, 2.107397, 0.4635355, 0.1927868, 2.365581, 0.8447878, 0.2316166, 1.998401, 0.5334861, -0.957189, 2.165944, 0.6729859, -0.9462194, 2.016232, 0.3573895, -0.08366597, 2.231396, 0.7421163, -0.118038, 1.901766, 0.333013, -0.165178, 2.207371, 0.7323467, -0.2030394, 1.862504, 0.5954275, 0.7614803, 2.161441, 0.5478517, -0.09191244, 2.179836, 0.6497328, -0.08414802, 2.110528, 0.5978723, -0.5694948, 2.212087, 0.6919126, -0.5289904, 2.101301, 0.6535379, 0.609615, 2.162974, 0.5170855, 0.4548427, 2.252867, 0.7427157, 0.4545718, 2.056519, 0.6102408, -0.08962192, 2.186054, 0.6341743, 0.2677242, 2.181916, 0.6494336, 0.5262031, 2.170096, 0.3184347, -0.08886527, 2.249874, 0.7173733, -0.1516689, 1.965933, 0.3782836, -0.02069252, 2.258585, 0.7725709, -0.03482181, 1.894922
24, 1, 4, 63562373396392, 0, 1, 2318127686110, -0.029205498945487, 2.605633, 138.251.213.82, 0, 100, 0.5887272, -0.8945301, 2.233858, 0.6764843, -0.9008021, 2.133785, 0.4773183, 0.2556283, 2.356058, 0.8552548, 0.210284, 2.001978, 0.5002642, -0.9478135, 2.172014, 0.6231988, -0.949427, 2.042477, 0.3599373, -0.08197367, 2.222537, 0.7589386, -0.1159409, 1.88602, 0.3390821, -0.1626628, 2.201389, 0.741557, -0.1960865, 1.873495, 0.6512163, 0.750775, 2.125632, 0.5535576, -0.07631716, 2.20019, 0.6636615, -0.08284206, 2.084693, 0.5652562, -0.5529649, 2.21355, 0.6807354, -0.5378482, 2.106062, 0.6596503, 0.5977033, 2.178616, 0.5345501, 0.4731609, 2.29115, 0.7755457, 0.4412912, 2.039726, 0.6420701, -0.08095656, 2.167601, 0.6571384, 0.2640036, 2.177348, 0.6610562, 0.5158223, 2.179788, 0.4076068, -0.08587955, 2.189659, 0.7657256, -0.1437068, 1.84864, 0.3861951, -0.005528025, 2.254037, 0.7839937, -0.03982134, 1.905921
24, 1, 4, 63562373396392, 1, 0, 82621455579, -0.852989682802327, 2.673599, 138.251.207.136, 0, 100, -0.01462093, -0.901969, 2.783933, 0.1852019, -0.8797325, 2.59053, -0.1537499, 0.007168621, 2.876839, 0.2000465, 0.05209219, 2.568128, -0.06833094, -0.9669803, 2.711765, 0.1482285, -0.9468406, 2.489418, -0.1892617, -0.2604783, 2.822799, 0.1475587, -0.1969019, 2.445106, -0.1760402, -0.3445475, 2.806812, 0.1349205, -0.2582633, 2.431676, -0.01050017, 0.5691742, 2.693964, -0.07837213, -0.2130355, 2.718714, 0.04590772, -0.2045417, 2.624409, -0.0836585, -0.5465959, 2.737138, 0.140824, -0.5161546, 2.578504, 0.0176512, 0.4221229, 2.683514, -0.1231264, 0.313474, 2.852704, 0.1382141, 0.2918588, 2.59472, -0.01637678, -0.211503, 2.709225, 0.000924319, 0.1095181, 2.703385, 0.01341825, 0.3451298, 2.690904, -0.1597117, -0.3093558, 2.775278, 0.1176464, -0.1999621, 2.410529, -0.17097, -0.2212404, 2.81961, 0.1630377, -0.1593811, 2.463298
24, 1, 4, 63562373396392, 1, 1, 2318127686110, 0.00405500115374774, 2.55239, 138.251.213.82, 0, 100, -0.04850246, -0.9078181, 2.798774, 0.1508411, -0.8954576, 2.610126, -0.1167156, 0.0444707, 2.874189, 0.192323, 0.03175595, 2.567861, -0.1181401, -0.9656359, 2.74021, 0.09764905, -0.9646314, 2.527534, -0.1857645, -0.2222988, 2.830578, 0.1198176, -0.2157387, 2.467135, -0.194052, -0.3007123, 2.815904, 0.0981539, -0.2798299, 2.440272, 0.03422358, 0.564981, 2.683635, -0.04045393, -0.1972513, 2.715925, 0.06907731, -0.1981865, 2.611449, -0.1002903, -0.5434126, 2.752065, 0.1115268, -0.5494429, 2.591279, 0.02393668, 0.4126407, 2.702601, -0.08740998, 0.2911203, 2.806431, 0.1426172, 0.2782829, 2.58592, 0.04010674, -0.200395, 2.690854, 0.03658269, 0.1105542, 2.70182, 0.02863611, 0.3383434, 2.704149, -0.1906494, -0.2104998, 2.785037, 0.1183732, -0.2050093, 2.423449, -0.1722745, -0.1714381, 2.853806, 0.1447343, -0.1691936, 2.475646
24, 1, 4, 63562373396434, 0, 0, 82621784722, -0.753616328552444, 2.14352, 138.251.207.136, 0, 100, 0.622869, -0.9095661, 2.213583, 0.7157018, -0.9042426, 2.107129, 0.4624283, 0.1946239, 2.366192, 0.8467408, 0.232413, 1.996017, 0.5336397, -0.9570389, 2.16581, 0.673018, -0.9461814, 2.015822, 0.3574476, -0.07818723, 2.232629, 0.7435219, -0.117102, 1.892025, 0.333066, -0.1634423, 2.20386, 0.7208282, -0.1991316, 1.855629, 0.5955691, 0.7613372, 2.161337, 0.5478981, -0.09195587, 2.179642, 0.6497607, -0.08420606, 2.110494, 0.5978264, -0.5694195, 2.212161, 0.6906231, -0.5495294, 2.106436, 0.6535534, 0.609539, 2.162976, 0.5169266, 0.454734, 2.252849, 0.7427167, 0.4545347, 2.056532, 0.6102732, -0.08968189, 2.185951, 0.6342121, 0.2676131, 2.181843, 0.6494577, 0.5261124, 2.170083, 0.3168166, -0.07810521, 2.258818, 0.7071179, -0.1575263, 1.965783, 0.3784162, -0.01726418, 2.258284, 0.7724402, -0.03466552, 1.894096
24, 1, 4, 63562373396434, 0, 1, 2318128026959, -0.029205498945487, 2.605633, 138.251.213.82, 0, 100, 0.5889544, -0.8944212, 2.233732, 0.6765701, -0.9007743, 2.134068, 0.4757971, 0.2562276, 2.356668, 0.8569528, 0.2120291, 2.000624, 0.500435, -0.9478607, 2.173511, 0.6233872, -0.9493865, 2.043062, 0.3579326, -0.08304619, 2.22365, 0.7617343, -0.1138633, 1.880697, 0.3338395, -0.1641231, 2.185108, 0.7287402, -0.2045735, 1.85828, 0.6514465, 0.7508908, 2.12553, 0.5534109, -0.07639218, 2.200183, 0.663582, -0.08292587, 2.084725, 0.5652704, -0.5525377, 2.21394, 0.6807135, -0.5378335, 2.10601, 0.6598529, 0.5976608, 2.178633, 0.534554, 0.4731882, 2.291134, 0.7757691, 0.4408658, 2.039711, 0.6419508, -0.0810365, 2.167613, 0.6571369, 0.2639827, 2.177354, 0.6611733, 0.5157855, 2.179804, 0.3867828, -0.07158578, 2.184098, 0.7705283, -0.1517762, 1.842805, 0.3853793, -0.004702397, 2.253408, 0.7858253, -0.03648137, 1.903116
